Ranking;Score;Strategia;Base_name;Descrizione;Hold;Metric_kind;Horizon_days;Entry_kind;Tickers_used;Clusters_used;Tickers_used_N;Clusters_used_N;N;N_filter;Win_rate_%;Avg_ret_%;Median_ret_%;Total_ret_%;Std_%;Sharpe;Min_%;Max_%
16;61.05;Large cap (≥750M) CEO/CFO — hold ret_mean_90d_open;Large cap (≥750M) CEO/CFO;Solo market cap ≥750M con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_open;mean;90;open;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;33.3;-2.57;-2.66;-7.71;3.13;-0.82;-5.65;0.6
17;61.05;Large cap (≥1B) CEO/CFO — hold ret_mean_90d_open;Large cap (≥1B) CEO/CFO;Solo market cap ≥1B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_open;mean;90;open;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;AMN,ENPH,SPHR;AMN|2024-02-28,SPHR|2024-02-28,ENPH|2024-02-28;3;3;33.3;-2.57;-2.66;-7.71;3.13;-0.82;-5.65;0.6
29;48.39;Multiple buys (n≥2) — hold ret_low_3d_open;Multiple buys (n≥2);Almeno 2 transazioni P nello stesso cluster (buy ripetuti).;ret_low_3d_open;low;3;open;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;3;3;0.0;-2.58;-3.28;-7.73;1.24;-2.09;-3.3;-1.15
14;65.45;Price > MA200 — hold ret_low_5d_open;Price > MA200;Prezzo entry sopra MA200 (trend lungo).;ret_low_5d_open;low;5;open;MDV,NHI,SPHR,WU;WU|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,MDV|2024-02-28;MDV,NHI,SPHR,WU;WU|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,MDV|2024-02-28;4;4;0.0;-2.58;-2.11;-10.32;3.08;-0.84;-6.1;0.0
15;62.43;Price > MA50 — hold ret_low_5d_open;Price > MA50;Prezzo entry sopra media mobile 50 gg.;ret_low_5d_open;low;5;open;ENPH,MDV,NHI,SPHR,WU;WU|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,MDV|2024-02-28;ENPH,MDV,NHI,SPHR,WU;WU|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,MDV|2024-02-28;5;5;0.0;-2.6;-2.7;-13.02;2.66;-0.98;-6.1;0.0
28;48.48;Tutti — hold ret_low_3d_news;Tutti;Tutti i cluster SEC P, nessun filtro.;ret_low_3d_news;low;3;news;AMN,AWR,ENPH,MDV,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;AMN,AWR,ENPH,MDV,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;10;10;20.0;-2.63;-2.31;-26.26;3.13;-0.84;-9.04;1.43
37;35.58;Director only + Value ≥100k — hold ret_mean_10d_news;Director only + Value ≥100k;Solo Director (no C-level) e valore ≥ 100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_10d_news;mean;10;news;NHI,NOVA,WU;WU|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;NHI,NOVA,WU;WU|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;3;3;33.3;-2.63;-0.19;-7.88;8.63;-0.3;-12.21;4.52
34;41.56;Large cap (≥2B) CEO/CFO — hold ret_mean_90d_news;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_news;mean;90;news;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;0.0;-2.64;-2.64;-5.28;0.72;-3.66;-3.15;-2.13
2;100.0;CEO only + Value ≥500k — hold ret_mean_90d_open;CEO only + Value ≥500k;CEO e valore totale ≥ 500k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_open;mean;90;open;SPHR;SPHR|2024-02-28;SPHR;SPHR|2024-02-28;1;1;0.0;-2.66;-2.66;-2.66;;;-2.66;-2.66
1;100.0;CEO only + Position +10% — hold ret_mean_90d_open;CEO only + Position +10%;CEO e aumento posizione ≥10%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_open;mean;90;open;SPHR;SPHR|2024-02-28;SPHR;SPHR|2024-02-28;1;1;0.0;-2.66;-2.66;-2.66;;;-2.66;-2.66
3;100.0;Near 52w high + CEO/CFO — hold ret_mean_90d_open;Near 52w high + CEO/CFO;Titoli vicini ai massimi a 52w con insider CEO/CFO (momentum insider). (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_open;mean;90;open;SPHR;SPHR|2024-02-28;SPHR;SPHR|2024-02-28;1;1;0.0;-2.66;-2.66;-2.66;;;-2.66;-2.66
31;47.75;Value ≥50k — hold ret_low_3d_news;Value ≥50k;Valore totale acquisto ≥ 50k $.;ret_low_3d_news;low;3;news;AMN,AWR,ENPH,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;AMN,AWR,ENPH,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;9;9;22.2;-2.68;-2.49;-24.14;3.32;-0.81;-9.04;1.43
25;50.35;Large cap (≥3B) CEO/CFO — hold ret_low_3d_open;Large cap (≥3B) CEO/CFO;Solo market cap ≥3B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_3d_open;low;3;open;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;0.0;-2.7;-2.7;-2.7;;;-2.7;-2.7
24;50.35;Large cap (≥5B) CEO/CFO — hold ret_low_3d_open;Large cap (≥5B) CEO/CFO;Solo market cap ≥5B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_3d_open;low;3;open;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;0.0;-2.7;-2.7;-2.7;;;-2.7;-2.7
23;50.35;Large cap (≥10B) CEO/CFO — hold ret_low_3d_open;Large cap (≥10B) CEO/CFO;Solo market cap ≥10B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_3d_open;low;3;open;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;0.0;-2.7;-2.7;-2.7;;;-2.7;-2.7
25;50.35;Large cap (≥3B) CEO/CFO — hold ret_low_5d_open;Large cap (≥3B) CEO/CFO;Solo market cap ≥3B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_5d_open;low;5;open;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;0.0;-2.7;-2.7;-2.7;;;-2.7;-2.7
24;50.35;Large cap (≥5B) CEO/CFO — hold ret_low_5d_open;Large cap (≥5B) CEO/CFO;Solo market cap ≥5B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_5d_open;low;5;open;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;0.0;-2.7;-2.7;-2.7;;;-2.7;-2.7
23;50.35;Large cap (≥10B) CEO/CFO — hold ret_low_5d_open;Large cap (≥10B) CEO/CFO;Solo market cap ≥10B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_5d_open;low;5;open;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;0.0;-2.7;-2.7;-2.7;;;-2.7;-2.7
25;50.35;Large cap (≥3B) CEO/CFO — hold ret_low_7d_open;Large cap (≥3B) CEO/CFO;Solo market cap ≥3B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_7d_open;low;7;open;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;0.0;-2.7;-2.7;-2.7;;;-2.7;-2.7
24;50.35;Large cap (≥5B) CEO/CFO — hold ret_low_7d_open;Large cap (≥5B) CEO/CFO;Solo market cap ≥5B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_7d_open;low;7;open;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;0.0;-2.7;-2.7;-2.7;;;-2.7;-2.7
23;50.35;Large cap (≥10B) CEO/CFO — hold ret_low_7d_open;Large cap (≥10B) CEO/CFO;Solo market cap ≥10B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_7d_open;low;7;open;ENPH;ENPH|2024-02-28;ENPH;ENPH|2024-02-28;1;1;0.0;-2.7;-2.7;-2.7;;;-2.7;-2.7
15;62.43;Price > MA50 — hold ret_low_7d_open;Price > MA50;Prezzo entry sopra media mobile 50 gg.;ret_low_7d_open;low;7;open;ENPH,MDV,NHI,SPHR,WU;WU|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,MDV|2024-02-28;ENPH,MDV,NHI,SPHR,WU;WU|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,MDV|2024-02-28;5;5;0.0;-2.7;-2.7;-13.49;2.82;-0.96;-6.57;0.0
14;65.45;Price > MA200 — hold ret_low_7d_open;Price > MA200;Prezzo entry sopra MA200 (trend lungo).;ret_low_7d_open;low;7;open;MDV,NHI,SPHR,WU;WU|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,MDV|2024-02-28;MDV,NHI,SPHR,WU;WU|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,MDV|2024-02-28;4;4;0.0;-2.7;-2.11;-10.79;3.26;-0.83;-6.57;0.0
30;48.32;Value ≥100k — hold ret_low_3d_news;Value ≥100k;Solo cluster con valore totale acquisto ≥ 100k $.;ret_low_3d_news;low;3;news;AMN,ENPH,NHI,NOVA,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;AMN,ENPH,NHI,NOVA,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;6;6;33.3;-2.71;-1.79;-16.25;4.18;-0.65;-9.04;1.43
49;32.78;CFO only — hold ret_mean_3d_news;CFO only;Solo cluster dove chi compra include CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_news;mean;3;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;0.0;-2.76;-2.76;-2.76;;;-2.76;-2.76
48;32.78;CFO + Director (combo) — hold ret_mean_3d_news;CFO + Director (combo);Cluster con almeno CFO e Director. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_news;mean;3;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;0.0;-2.76;-2.76;-2.76;;;-2.76;-2.76
41;32.78;CFO only + Value ≥50k — hold ret_mean_3d_news;CFO only + Value ≥50k;CFO e valore totale ≥ 50k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_news;mean;3;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;0.0;-2.76;-2.76;-2.76;;;-2.76;-2.76
45;32.78;CFO only + Value ≥100k — hold ret_mean_3d_news;CFO only + Value ≥100k;CFO e valore totale ≥ 100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_news;mean;3;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;0.0;-2.76;-2.76;-2.76;;;-2.76;-2.76
47;32.78;CFO only + Position +10% — hold ret_mean_3d_news;CFO only + Position +10%;CFO e aumento posizione ≥10%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_news;mean;3;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;0.0;-2.76;-2.76;-2.76;;;-2.76;-2.76
46;32.78;CFO only + Position +20% — hold ret_mean_3d_news;CFO only + Position +20%;CFO e aumento posizione ≥20%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_news;mean;3;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;0.0;-2.76;-2.76;-2.76;;;-2.76;-2.76
44;32.78;RSI oversold (<30) — hold ret_mean_3d_news;RSI oversold (<30);RSI(14) a entry < 30 (oversold). (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_news;mean;3;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;0.0;-2.76;-2.76;-2.76;;;-2.76;-2.76
43;32.78;RSI oversold + CEO/CFO — hold ret_mean_3d_news;RSI oversold + CEO/CFO;RSI < 30 e insider CEO/CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_news;mean;3;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;0.0;-2.76;-2.76;-2.76;;;-2.76;-2.76
42;32.78;RSI oversold + Value ≥100k — hold ret_mean_3d_news;RSI oversold + Value ≥100k;RSI oversold e acquisti ≥100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_news;mean;3;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;0.0;-2.76;-2.76;-2.76;;;-2.76;-2.76
39;34.48;Position +20% — hold ret_mean_14d_open;Position +20%;Almeno un insider ha aumentato la posizione del 20% o più. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;AMN,AWR,NOVA,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;AMN,AWR,NOVA,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;4;4;50.0;-2.84;1.57;-11.36;10.68;-0.27;-18.64;4.15
28;48.48;Tutti — hold ret_low_3d_open;Tutti;Tutti i cluster SEC P, nessun filtro.;ret_low_3d_open;low;3;open;AMN,AWR,ENPH,MDV,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;AMN,AWR,ENPH,MDV,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;10;10;0.0;-2.88;-2.49;-28.75;2.78;-1.04;-9.71;0.0
26;50.0;Qty ≥50k shares — hold ret_mean_14d_open;Qty ≥50k shares;Almeno 50k azioni acquistate. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;50.0;-2.88;-2.88;-5.75;22.3;-0.13;-18.64;12.89
27;50.0;Value ≥1M — hold ret_mean_14d_open;Value ≥1M;Valore totale acquisto ≥ 1M $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;50.0;-2.88;-2.88;-5.75;22.3;-0.13;-18.64;12.89
51;20.1;Position +30% — hold ret_low_1d_news;Position +30%;Almeno un insider ha aumentato la posizione del 30% o più.;ret_low_1d_news;low;1;news;AMN,AWR,NOVA;AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;AMN,AWR,NOVA;AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;3;3;0.0;-2.9;-2.49;-8.69;2.82;-1.03;-5.9;-0.3
51;20.1;Position +30% — hold ret_low_2d_news;Position +30%;Almeno un insider ha aumentato la posizione del 30% o più.;ret_low_2d_news;low;2;news;AMN,AWR,NOVA;AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;AMN,AWR,NOVA;AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;3;3;0.0;-2.9;-2.49;-8.69;2.82;-1.03;-5.9;-0.3
50;27.71;Far 52w high + Value ≥100k — hold ret_mean_10d_news;Far 52w high + Value ≥100k;Titoli ben sotto i massimi (value) con grossi acquisti ≥100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_10d_news;mean;10;news;AMN,ENPH,NOVA;AMN|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;AMN,ENPH,NOVA;AMN|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;3;3;33.3;-2.9;-0.36;-8.69;8.34;-0.35;-12.21;3.88
26;50.0;Qty ≥50k shares — hold ret_mean_30d_news;Qty ≥50k shares;Almeno 50k azioni acquistate. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_news;mean;30;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;50.0;-2.91;-2.91;-5.83;23.31;-0.13;-19.4;13.57
27;50.0;Value ≥1M — hold ret_mean_30d_news;Value ≥1M;Valore totale acquisto ≥ 1M $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_news;mean;30;news;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;NOVA,SPHR;SPHR|2024-02-28,NOVA|2024-02-28;2;2;50.0;-2.91;-2.91;-5.83;23.31;-0.13;-19.4;13.57
14;65.45;Price > MA200 — hold ret_low_10d_open;Price > MA200;Prezzo entry sopra MA200 (trend lungo).;ret_low_10d_open;low;10;open;MDV,NHI,SPHR,WU;WU|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,MDV|2024-02-28;MDV,NHI,SPHR,WU;WU|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,MDV|2024-02-28;4;4;0.0;-2.92;-2.54;-11.66;3.04;-0.96;-6.57;0.0
14;65.45;Price > MA200 — hold ret_low_14d_open;Price > MA200;Prezzo entry sopra MA200 (trend lungo).;ret_low_14d_open;low;14;open;MDV,NHI,SPHR,WU;WU|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,MDV|2024-02-28;MDV,NHI,SPHR,WU;WU|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,MDV|2024-02-28;4;4;0.0;-2.92;-2.54;-11.66;3.04;-0.96;-6.57;0.0
14;65.45;Price > MA200 — hold ret_low_30d_open;Price > MA200;Prezzo entry sopra MA200 (trend lungo).;ret_low_30d_open;low;30;open;MDV,NHI,SPHR,WU;WU|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,MDV|2024-02-28;MDV,NHI,SPHR,WU;WU|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,MDV|2024-02-28;4;4;0.0;-2.92;-2.54;-11.66;3.04;-0.96;-6.57;0.0
31;47.75;Value ≥50k — hold ret_low_3d_open;Value ≥50k;Valore totale acquisto ≥ 50k $.;ret_low_3d_open;low;3;open;AMN,AWR,ENPH,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;AMN,AWR,ENPH,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;9;9;0.0;-2.96;-2.7;-26.63;2.93;-1.01;-9.71;0.0
34;41.56;Large cap (≥2B) CEO/CFO — hold ret_low_3d_open;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_3d_open;low;3;open;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;0.0;-2.99;-2.99;-5.98;0.41;-7.29;-3.28;-2.7
34;41.56;Large cap (≥2B) CEO/CFO — hold ret_low_5d_open;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_5d_open;low;5;open;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;0.0;-2.99;-2.99;-5.98;0.41;-7.29;-3.28;-2.7
34;41.56;Large cap (≥2B) CEO/CFO — hold ret_low_7d_open;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_7d_open;low;7;open;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;0.0;-2.99;-2.99;-5.98;0.41;-7.29;-3.28;-2.7
34;41.56;Large cap (≥2B) CEO/CFO — hold ret_low_3d_news;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_3d_news;low;3;news;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;0.0;-3.01;-3.01;-6.01;4.09;-0.73;-5.9;-0.11
34;41.56;Large cap (≥2B) CEO/CFO — hold ret_low_5d_news;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_5d_news;low;5;news;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;0.0;-3.01;-3.01;-6.01;4.09;-0.73;-5.9;-0.11
34;41.56;Large cap (≥2B) CEO/CFO — hold ret_low_7d_news;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B.;ret_low_7d_news;low;7;news;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;0.0;-3.01;-3.01;-6.01;4.09;-0.73;-5.9;-0.11
21;53.67;Qty ≥5k shares — hold ret_low_3d_news;Qty ≥5k shares;Almeno 5k azioni acquistate nel cluster.;ret_low_3d_news;low;3;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;33.3;-3.04;-2.79;-18.24;4.01;-0.76;-9.04;1.43
20;53.67;Qty ≥10k shares — hold ret_low_3d_news;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_low_3d_news;low;3;news;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;33.3;-3.04;-2.79;-18.24;4.01;-0.76;-9.04;1.43
21;53.67;Qty ≥5k shares — hold ret_low_3d_open;Qty ≥5k shares;Almeno 5k azioni acquistate nel cluster.;ret_low_3d_open;low;3;open;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;0.0;-3.06;-2.21;-18.36;3.69;-0.83;-9.71;0.0
20;53.67;Qty ≥10k shares — hold ret_low_3d_open;Qty ≥10k shares;Almeno 10k azioni acquistate.;ret_low_3d_open;low;3;open;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;AMN,NHI,NOVA,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,STGW|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;6;6;0.0;-3.06;-2.21;-18.36;3.69;-0.83;-9.71;0.0
