Ranking;Score;Strategia;Base_name;Descrizione;Hold;Metric_kind;Horizon_days;Entry_kind;Tickers_used;Clusters_used;Tickers_used_N;Clusters_used_N;N;N_filter;Win_rate_%;Avg_ret_%;Median_ret_%;Total_ret_%;Std_%;Sharpe;Min_%;Max_%
28;41.81;Director — hold ret_mean_3d_open;Director;Solo Director (può coesistere con altri ruoli). (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_open;mean;3;open;AMN,AWR,MDV,NHI,NOVA,OVLY,STGW,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;AMN,AWR,MDV,NHI,NOVA,OVLY,STGW,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;8;8;62.5;1.11;1.16;8.87;1.92;0.58;-2.03;4.27
33;34.48;Position +20% — hold ret_mean_2d_news;Position +20%;Almeno un insider ha aumentato la posizione del 20% o più. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_2d_news;mean;2;news;AMN,AWR,NOVA,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;AMN,AWR,NOVA,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;4;4;50.0;1.1;1.07;4.38;3.68;0.3;-3.09;5.33
25;48.32;Value ≥100k — hold ret_mean_10d_open;Value ≥100k;Solo cluster con valore totale acquisto ≥ 100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_10d_open;mean;10;open;AMN,ENPH,NHI,NOVA,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;AMN,ENPH,NHI,NOVA,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;6;6;66.7;1.09;1.8;6.51;8.37;0.13;-12.85;13.07
33;34.48;Position +20% — hold ret_mean_3d_open;Position +20%;Almeno un insider ha aumentato la posizione del 20% o più. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_open;mean;3;open;AMN,AWR,NOVA,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;AMN,AWR,NOVA,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;4;4;50.0;1.08;1.09;4.31;1.41;0.76;-0.24;2.37
24;48.39;Multiple buys (n≥2) — hold ret_mean_7d_news;Multiple buys (n≥2);Almeno 2 transazioni P nello stesso cluster (buy ripetuti). (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_7d_news;mean;7;news;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;3;3;33.3;1.07;-0.26;3.2;2.67;0.4;-0.68;4.14
26;47.75;Value ≥50k — hold ret_mean_14d_news;Value ≥50k;Valore totale acquisto ≥ 50k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;AMN,AWR,ENPH,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;AMN,AWR,ENPH,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;9;9;66.7;1.07;0.62;9.63;8.65;0.12;-18.03;14.49
15;59.88;Mid cap (1B–10B) Value ≥100k — hold ret_mean_90d_news;Mid cap (1B–10B) Value ≥100k;Mid cap (1B–10B) con acquisti di valore ≥100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_news;mean;90;news;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;4;4;50.0;1.07;-0.61;4.27;4.46;0.24;-2.13;7.62
29;41.56;Large cap (≥2B) CEO/CFO — hold ret_mean_14d_open;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;50.0;1.03;1.03;2.05;4.42;0.23;-2.1;4.15
23;48.48;Tutti — hold ret_mean_30d_open;Tutti;Tutti i cluster SEC P, nessun filtro. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;AMN,AWR,ENPH,MDV,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;AMN,AWR,ENPH,MDV,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;10;10;60.0;1.02;2.21;10.2;8.91;0.11;-19.99;11.97
24;48.39;Multiple buys (n≥2) — hold ret_mean_1d_open;Multiple buys (n≥2);Almeno 2 transazioni P nello stesso cluster (buy ripetuti). (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_1d_open;mean;1;open;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;AMN,OVLY,STGW;AMN|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28;3;3;66.7;1.0;0.94;3.01;1.95;0.52;-0.91;2.98
28;41.81;Director — hold ret_mean_1d_open;Director;Solo Director (può coesistere con altri ruoli). (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_1d_open;mean;1;open;AMN,AWR,MDV,NHI,NOVA,OVLY,STGW,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;AMN,AWR,MDV,NHI,NOVA,OVLY,STGW,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;8;8;62.5;0.99;0.99;7.91;2.3;0.43;-2.18;5.15
15;59.88;Mid cap (1B–10B) Value ≥100k — hold ret_mean_90d_open;Mid cap (1B–10B) Value ≥100k;Mid cap (1B–10B) con acquisti di valore ≥100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_open;mean;90;open;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;AMN,NHI,SPHR,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,NHI|2024-02-28;4;4;50.0;0.98;-0.09;3.94;4.09;0.24;-2.66;6.78
31;36.54;Director only (no C-level) — hold ret_mean_1d_open;Director only (no C-level);Solo Director, nessun CEO/CFO nello stesso cluster. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_1d_open;mean;1;open;AWR,MDV,NHI,NOVA,OVLY,WU;WU|2024-02-28,AWR|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;AWR,MDV,NHI,NOVA,OVLY,WU;WU|2024-02-28,AWR|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;6;6;66.7;0.97;0.99;5.84;2.43;0.4;-2.18;5.15
29;41.56;Large cap (≥2B) CEO/CFO — hold ret_mean_3d_open;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_open;mean;3;open;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;50.0;0.94;0.94;1.89;1.39;0.68;-0.04;1.93
29;41.56;Large cap (≥2B) CEO/CFO — hold ret_mean_3d_news;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_news;mean;3;news;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;50.0;0.94;0.94;1.88;5.23;0.18;-2.76;4.64
26;47.75;Value ≥50k — hold ret_mean_30d_news;Value ≥50k;Valore totale acquisto ≥ 50k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_news;mean;30;news;AMN,AWR,ENPH,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;AMN,AWR,ENPH,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;9;9;55.6;0.94;2.13;8.42;9.16;0.1;-19.4;13.57
28;41.81;Director — hold ret_mean_3d_news;Director;Solo Director (può coesistere con altri ruoli). (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_news;mean;3;news;AMN,AWR,MDV,NHI,NOVA,OVLY,STGW,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;AMN,AWR,MDV,NHI,NOVA,OVLY,STGW,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;8;8;62.5;0.91;1.16;7.31;2.25;0.41;-2.76;3.27
29;41.56;Large cap (≥2B) CEO/CFO — hold ret_mean_14d_news;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_news;mean;14;news;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;100.0;0.91;0.91;1.82;0.58;1.57;0.5;1.32
33;34.48;Position +20% — hold ret_mean_1d_news;Position +20%;Almeno un insider ha aumentato la posizione del 20% o più. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_1d_news;mean;1;news;AMN,AWR,NOVA,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;AMN,AWR,NOVA,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;4;4;50.0;0.89;0.61;3.56;4.04;0.22;-3.6;5.93
23;48.48;Tutti — hold ret_mean_14d_open;Tutti;Tutti i cluster SEC P, nessun filtro. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;AMN,AWR,ENPH,MDV,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;AMN,AWR,ENPH,MDV,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;10;10;50.0;0.89;0.84;8.94;8.24;0.11;-18.64;12.89
37;32.78;CFO only — hold ret_mean_60d_news;CFO only;Solo cluster dove chi compra include CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_60d_news;mean;60;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.89;0.89;0.89;;;0.89;0.89
35;32.78;CFO + Director (combo) — hold ret_mean_60d_news;CFO + Director (combo);Cluster con almeno CFO e Director. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_60d_news;mean;60;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.89;0.89;0.89;;;0.89;0.89
38;32.78;CFO only + Value ≥50k — hold ret_mean_60d_news;CFO only + Value ≥50k;CFO e valore totale ≥ 50k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_60d_news;mean;60;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.89;0.89;0.89;;;0.89;0.89
36;32.78;CFO only + Value ≥100k — hold ret_mean_60d_news;CFO only + Value ≥100k;CFO e valore totale ≥ 100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_60d_news;mean;60;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.89;0.89;0.89;;;0.89;0.89
39;32.78;CFO only + Position +10% — hold ret_mean_60d_news;CFO only + Position +10%;CFO e aumento posizione ≥10%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_60d_news;mean;60;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.89;0.89;0.89;;;0.89;0.89
40;32.78;CFO only + Position +20% — hold ret_mean_60d_news;CFO only + Position +20%;CFO e aumento posizione ≥20%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_60d_news;mean;60;news;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.89;0.89;0.89;;;0.89;0.89
32;35.58;Director only + Value ≥100k — hold ret_mean_3d_open;Director only + Value ≥100k;Solo Director (no C-level) e valore ≥ 100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_open;mean;3;open;NHI,NOVA,WU;WU|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;NHI,NOVA,WU;WU|2024-02-28,NHI|2024-02-28,NOVA|2024-02-28;3;3;66.7;0.85;2.22;2.56;2.5;0.34;-2.03;2.37
29;41.56;Large cap (≥2B) CEO/CFO — hold ret_mean_1d_news;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_1d_news;mean;1;news;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;50.0;0.84;0.84;1.68;6.28;0.13;-3.6;5.28
29;41.56;Large cap (≥2B) CEO/CFO — hold ret_mean_1d_open;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_1d_open;mean;1;open;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;50.0;0.82;0.82;1.64;2.45;0.34;-0.91;2.55
26;47.75;Value ≥50k — hold ret_mean_14d_open;Value ≥50k;Valore totale acquisto ≥ 50k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_14d_open;mean;14;open;AMN,AWR,ENPH,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;AMN,AWR,ENPH,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;9;9;44.4;0.81;-0.01;7.25;8.73;0.09;-18.64;12.89
28;41.81;Director — hold ret_mean_1d_news;Director;Solo Director (può coesistere con altri ruoli). (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_1d_news;mean;1;news;AMN,AWR,MDV,NHI,NOVA,OVLY,STGW,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;AMN,AWR,MDV,NHI,NOVA,OVLY,STGW,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;8;8;62.5;0.8;1.13;6.41;2.82;0.28;-3.6;5.93
37;32.78;CFO only — hold ret_mean_5d_open;CFO only;Solo cluster dove chi compra include CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_5d_open;mean;5;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.78;0.78;0.78;;;0.78;0.78
35;32.78;CFO + Director (combo) — hold ret_mean_5d_open;CFO + Director (combo);Cluster con almeno CFO e Director. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_5d_open;mean;5;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.78;0.78;0.78;;;0.78;0.78
38;32.78;CFO only + Value ≥50k — hold ret_mean_5d_open;CFO only + Value ≥50k;CFO e valore totale ≥ 50k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_5d_open;mean;5;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.78;0.78;0.78;;;0.78;0.78
36;32.78;CFO only + Value ≥100k — hold ret_mean_5d_open;CFO only + Value ≥100k;CFO e valore totale ≥ 100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_5d_open;mean;5;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.78;0.78;0.78;;;0.78;0.78
39;32.78;CFO only + Position +10% — hold ret_mean_5d_open;CFO only + Position +10%;CFO e aumento posizione ≥10%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_5d_open;mean;5;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.78;0.78;0.78;;;0.78;0.78
40;32.78;CFO only + Position +20% — hold ret_mean_5d_open;CFO only + Position +20%;CFO e aumento posizione ≥20%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_5d_open;mean;5;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.78;0.78;0.78;;;0.78;0.78
31;36.54;Director only (no C-level) — hold ret_mean_3d_open;Director only (no C-level);Solo Director, nessun CEO/CFO nello stesso cluster. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_open;mean;3;open;AWR,MDV,NHI,NOVA,OVLY,WU;WU|2024-02-28,AWR|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;AWR,MDV,NHI,NOVA,OVLY,WU;WU|2024-02-28,AWR|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,MDV|2024-02-28,NOVA|2024-02-28;6;6;66.7;0.77;1.16;4.64;1.66;0.46;-2.03;2.37
33;34.48;Position +20% — hold ret_mean_3d_news;Position +20%;Almeno un insider ha aumentato la posizione del 20% o più. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_news;mean;3;news;AMN,AWR,NOVA,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;AMN,AWR,NOVA,WU;WU|2024-02-28,AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;4;4;50.0;0.75;1.26;2.98;2.88;0.26;-2.76;3.22
11;66.39;Mid cap (1B–10B) CEO/CFO — hold ret_mean_1d_news;Mid cap (1B–10B) CEO/CFO;Solo mid cap (market cap tra 1B e 10B) con insider CEO/CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_1d_news;mean;1;news;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;AMN,SPHR;AMN|2024-02-28,SPHR|2024-02-28;2;2;50.0;0.72;0.72;1.45;6.12;0.12;-3.6;5.05
26;47.75;Value ≥50k — hold ret_mean_30d_open;Value ≥50k;Valore totale acquisto ≥ 50k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;AMN,AWR,ENPH,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;AMN,AWR,ENPH,NHI,NOVA,OVLY,SPHR,STGW,WU;WU|2024-02-28,AMN|2024-02-28,SPHR|2024-02-28,AWR|2024-02-28,STGW|2024-02-28,OVLY|2024-02-28,NHI|2024-02-28,ENPH|2024-02-28,NOVA|2024-02-28;9;9;55.6;0.68;1.33;6.14;9.38;0.07;-19.99;11.97
29;41.56;Large cap (≥2B) CEO/CFO — hold ret_mean_30d_open;Large cap (≥2B) CEO/CFO;Solo market cap ≥2B con insider CEO/CFO. Soglie testate: 250M, 500M, 750M, 1B, 2B, 3B, 5B, 10B, 20B, 50B. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_30d_open;mean;30;open;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;AMN,ENPH;AMN|2024-02-28,ENPH|2024-02-28;2;2;50.0;0.68;0.68;1.36;6.55;0.1;-3.95;5.31
6;75.17;CEO only + Value ≥100k — hold ret_low_3d_news;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_low_3d_news;low;3;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;50.0;0.66;0.66;1.32;1.09;0.61;-0.11;1.43
6;75.17;CEO only + Value ≥100k — hold ret_low_5d_news;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_low_5d_news;low;5;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;50.0;0.66;0.66;1.32;1.09;0.61;-0.11;1.43
6;75.17;CEO only + Value ≥100k — hold ret_low_7d_news;CEO only + Value ≥100k;CEO e valore totale acquisto ≥ 100k $.;ret_low_7d_news;low;7;news;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;ENPH,SPHR;SPHR|2024-02-28,ENPH|2024-02-28;2;2;50.0;0.66;0.66;1.32;1.09;0.61;-0.11;1.43
41;20.1;Position +30% — hold ret_mean_3d_open;Position +30%;Almeno un insider ha aumentato la posizione del 30% o più. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_3d_open;mean;3;open;AMN,AWR,NOVA;AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;AMN,AWR,NOVA;AMN|2024-02-28,AWR|2024-02-28,NOVA|2024-02-28;3;3;33.3;0.65;-0.04;1.94;1.37;0.47;-0.24;2.22
37;32.78;CFO only — hold ret_mean_90d_open;CFO only;Solo cluster dove chi compra include CFO. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_open;mean;90;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.6;0.6;0.6;;;0.6;0.6
35;32.78;CFO + Director (combo) — hold ret_mean_90d_open;CFO + Director (combo);Cluster con almeno CFO e Director. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_open;mean;90;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.6;0.6;0.6;;;0.6;0.6
38;32.78;CFO only + Value ≥50k — hold ret_mean_90d_open;CFO only + Value ≥50k;CFO e valore totale ≥ 50k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_open;mean;90;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.6;0.6;0.6;;;0.6;0.6
36;32.78;CFO only + Value ≥100k — hold ret_mean_90d_open;CFO only + Value ≥100k;CFO e valore totale ≥ 100k $. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_open;mean;90;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.6;0.6;0.6;;;0.6;0.6
39;32.78;CFO only + Position +10% — hold ret_mean_90d_open;CFO only + Position +10%;CFO e aumento posizione ≥10%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_open;mean;90;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.6;0.6;0.6;;;0.6;0.6
40;32.78;CFO only + Position +20% — hold ret_mean_90d_open;CFO only + Position +20%;CFO e aumento posizione ≥20%. (mean: media aritmetica di tutti i valori O,H,L,C nel periodo, barre es. 5 min).;ret_mean_90d_open;mean;90;open;AMN;AMN|2024-02-28;AMN;AMN|2024-02-28;1;1;100.0;0.6;0.6;0.6;;;0.6;0.6
